county,year,month,total_gwh,residential_gwh,nonresidential_gwh,month_start_date
SHASTA,2009,October,128.09718521,58.53802631,69.5591589,2009-10-01
SHASTA,2009,November,110.630631741,48.73888564,61.891746100999995,2009-11-01
SHASTA,2009,December,131.657811651,66.29088203,65.366929621,2009-12-01
SHASTA,2010,January,131.73528347899997,69.35257485,62.38270862899999,2010-01-01
SHASTA,2010,February,121.021848246,60.99831958,60.023528666000004,2010-02-01
SHASTA,2010,March,117.833058336,56.937309,60.895749335999994,2010-03-01
SHASTA,2010,April,115.76300363,53.51931203,62.243691600000005,2010-04-01
SHASTA,2010,May,108.50025801599999,47.87489513,60.625362886000005,2010-05-01
SHASTA,2010,June,119.50323931700001,53.95487748,65.548361837,2010-06-01
SHASTA,2010,July,146.21712196800001,78.95623892,67.26088304800001,2010-07-01
SHASTA,2010,August,153.946921765,83.65043142,70.29649034500001,2010-08-01
SHASTA,2010,September,140.60317431200002,68.16548697,72.43768734199999,2010-09-01
SHASTA,2010,October,120.044412658,54.08288407,65.961528588,2010-10-01
SHASTA,2010,November,117.789393627,52.07630057,65.713093057,2010-11-01
SHASTA,2010,December,130.510499403,66.36218848,64.148310923,2010-12-01
SHASTA,2011,January,132.410443384,69.37489358,63.035549804,2011-01-01
SHASTA,2011,February,115.176227014,58.68303631,56.493190704,2011-02-01
SHASTA,2011,March,118.34221939899999,60.34948582,57.992733578999996,2011-03-01
SHASTA,2011,April,113.644296194,54.42608586,59.218210334000005,2011-04-01
SHASTA,2011,May,106.439027377,48.35595384,58.083073537000004,2011-05-01
SHASTA,2011,June,121.715849157,55.75513907,65.960710087,2011-06-01
SHASTA,2011,July,142.33018456800002,71.88596015,70.444224418,2011-07-01
SHASTA,2011,August,154.539394958,76.9087586,77.630636358,2011-08-01
SHASTA,2011,September,151.195885586,77.11781096,74.07807462599999,2011-09-01
SHASTA,2011,October,126.080890815,57.03280399,69.04808682500001,2011-10-01
SHASTA,2011,November,111.398504203,51.7801856,59.618318603000006,2011-11-01
SHASTA,2011,December,126.42957772999999,64.07807093,62.35150679999999,2011-12-01
SHASTA,2012,January,129.544213446,67.78372919,61.760484256,2012-01-01
SHASTA,2012,February,115.40525537799999,60.15781957,55.247435808,2012-02-01
SHASTA,2012,March,113.782282739,56.43721393,57.345068809,2012-03-01
SHASTA,2012,April,111.982318649,54.41842914,57.563889509,2012-04-01
SHASTA,2012,May,114.84206481800001,51.1056821,63.736382717999994,2012-05-01
SHASTA,2012,June,126.410039602,59.25919088,67.150848722,2012-06-01
SHASTA,2012,July,146.062939317,72.11569292,73.947246397,2012-07-01
SHASTA,2012,August,158.556147979,84.40378625,74.15236172899999,2012-08-01
SHASTA,2012,September,146.314037578,70.64359531,75.670442268,2012-09-01
SHASTA,2012,October,132.116831438,60.26400449,71.852826948,2012-10-01
SHASTA,2012,November,111.819468015,49.31511896,62.50434905499999,2012-11-01
SHASTA,2012,December,124.395874562,61.29105846,63.104816102,2012-12-01
SHASTA,2013,January,136.085210195,73.82085271,62.264357485,2013-01-01
SHASTA,2013,February,117.168663971,60.38293543,56.785728541000005,2013-02-01
SHASTA,2013,March,115.23270208699999,53.86149217,61.371209916999995,2013-03-01
SHASTA,2013,April,104.811937633,47.95202574,56.859911893,2013-04-01
SHASTA,2013,May,118.826345016,51.67693836,67.149406656,2013-05-01
SHASTA,2013,June,135.47575476999998,63.89646748,71.57928729,2013-06-01
SHASTA,2013,July,158.999235029,82.64595072,76.35328430900002,2013-07-01
SHASTA,2013,August,158.58958417699998,80.45267598,78.13690819700001,2013-08-01
SHASTA,2013,September,146.597483252,71.00271996,75.59476329200001,2013-09-01
SHASTA,2013,October,117.683027662,51.69241519,65.990612472,2013-10-01
SHASTA,2013,November,106.343176355,46.39238271,59.950793645000005,2013-11-01
SHASTA,2013,December,129.199178592,63.69760222,65.501576372,2013-12-01
SHASTA,2014,January,126.72291016700001,63.09207791,63.630832257,2014-01-01
SHASTA,2014,February,114.67240094399999,55.48001995,59.192380994,2014-02-01
SHASTA,2014,March,112.050711618,51.32330978,60.727401838,2014-03-01
SHASTA,2014,April,107.869946894,48.31820638,59.551740514,2014-04-01
SHASTA,2014,May,117.805850469,48.30965815,69.49619231899999,2014-05-01
SHASTA,2014,June,139.36136415800001,64.28592992,75.07543423799999,2014-06-01
SHASTA,2014,July,163.024697355,81.25832036,81.766376995,2014-07-01
SHASTA,2014,August,162.82914904,81.76949084,81.0596582,2014-08-01
SHASTA,2014,September,152.03588496199998,72.38539097,79.650493992,2014-09-01
SHASTA,2014,October,117.99125332999999,52.69182632,65.29942701,2014-10-01
SHASTA,2014,November,102.130011442,46.32992912,55.80008232200001,2014-11-01
SHASTA,2014,December,122.629085166,57.29956055,65.329524616,2014-12-01
SHASTA,2015,January,125.609089871,62.65730833,62.951781540999995,2015-01-01
SHASTA,2015,February,108.299727671,51.61583864,56.683889031,2015-02-01
SHASTA,2015,March,110.377987387,48.53976961,61.838217777,2015-03-01
SHASTA,2015,April,106.332858808,45.55202561,60.78083319800001,2015-04-01
SHASTA,2015,May,117.75520640799999,47.90089565,69.85431075799998,2015-05-01
SHASTA,2015,June,134.229884893,61.25628905,72.973595843,2015-06-01
SHASTA,2015,July,174.17631861200002,90.28570041,83.890618202,2015-07-01
SHASTA,2015,August,161.525932843,77.9913299,83.534602943,2015-08-01
SHASTA,2015,September,149.562442742,68.40996831,81.15247443199999,2015-09-01
SHASTA,2015,October,124.580702743,53.0769733,71.50372944300001,2015-10-01
SHASTA,2015,November,113.716584954,47.50315779,66.213427164,2015-11-01
SHASTA,2015,December,129.188937448,61.75210513,67.436832318,2015-12-01
SHASTA,2016,January,118.20396626399999,58.59845411,59.605512153999996,2016-01-01
SHASTA,2016,February,105.237117762,50.18946368,55.047654081999994,2016-02-01
SHASTA,2016,March,100.04728600199999,45.59373168,54.453554322,2016-03-01
SHASTA,2016,April,94.612155992,41.68108183,52.931074161999994,2016-04-01
SHASTA,2016,May,98.951784842,41.57057019,57.381214652000004,2016-05-01
SHASTA,2016,June,123.22496122999999,54.59134065,68.63362058,2016-06-01
SHASTA,2016,July,197.079993288,96.74392043,100.336072858,2016-07-01
SHASTA,2016,August,211.93297866,107.2563968,104.67658186,2016-08-01
SHASTA,2016,September,189.550672723,91.31934315,98.23132957300001,2016-09-01
SHASTA,2016,October,103.95047688300001,46.20943038,57.741046503,2016-10-01
SHASTA,2016,November,92.24479431,41.77783653,50.466957779999994,2016-11-01
SHASTA,2016,December,110.564863049,53.43659768,57.128265369,2016-12-01
SHASTA,2017,January,132.216190501,67.5737882,64.64240230099999,2017-01-01
SHASTA,2017,February,116.596500123,58.34735469,58.24914543300001,2017-02-01
SHASTA,2017,March,115.14640837,54.8851561,60.26125227,2017-03-01
SHASTA,2017,April,104.523762514,47.16193377,57.36182874399999,2017-04-01
SHASTA,2017,May,112.990179627,49.29795289,63.692226737000006,2017-05-01
SHASTA,2017,June,132.78766740400002,61.95199491,70.83567249400001,2017-06-01
SHASTA,2017,July,168.080827501,86.92614769,81.15467981100001,2017-07-01
SHASTA,2017,August,177.67846560499999,91.85373147,85.824734135,2017-08-01
SHASTA,2017,September,157.894481677,80.19811507,77.69636660699999,2017-09-01
SHASTA,2017,October,118.484519491,50.01518295,68.46933654100002,2017-10-01
SHASTA,2017,November,109.22183755500001,46.32142088,62.900416675,2017-11-01
SHASTA,2017,December,118.034924663,56.83349074,61.201433922999996,2017-12-01
SHASTA,2018,January,125.559077144,61.94351847,63.615558674000006,2018-01-01
SHASTA,2018,February,115.278183802,54.38282686,60.89535694199999,2018-02-01
SHASTA,2018,March,119.161748843,58.0410743,61.120674543,2018-03-01
SHASTA,2018,April,110.510745154,49.62691989,60.883825263999995,2018-04-01
SHASTA,2018,May,117.456125305,50.20326111,67.252864195,2018-05-01
SHASTA,2018,June,131.570508209,59.17074251,72.399765699,2018-06-01
SHASTA,2018,July,163.854768257,84.00828415,79.84648410699998,2018-07-01
SHASTA,2018,August,177.609046184,92.23080522,85.37824096400001,2018-08-01
SHASTA,2018,September,143.897589479,67.12513351,76.772455969,2018-09-01
SHASTA,2018,October,118.80770375499999,51.68770005,67.12000370499999,2018-10-01
SHASTA,2018,November,108.16591722,45.6456596,62.520257619999995,2018-11-01
SHASTA,2018,December,122.412799989,58.4566715,63.956128488999994,2018-12-01
SHASTA,2019,January,121.994721508,63.56036502,58.434356488,2019-01-01
SHASTA,2019,February,109.48669348499999,55.53859109,53.948102395,2019-02-01
SHASTA,2019,March,112.29665481800001,55.77720714,56.519447678,2019-03-01
SHASTA,2019,April,107.223767446,49.17779952,58.045967925999996,2019-04-01
SHASTA,2019,May,115.546206897,48.56569511,66.980511787,2019-05-01
SHASTA,2019,June,124.38403665800001,57.09033232,67.293704338,2019-06-01
SHASTA,2019,July,162.323476259,80.48616657,81.837309689,2019-07-01
SHASTA,2019,August,164.628197646,83.74243998,80.885757666,2019-08-01
SHASTA,2019,September,154.330137388,75.08859061,79.241546778,2019-09-01
SHASTA,2019,October,117.42274841199999,49.41080854,68.011939872,2019-10-01
SHASTA,2019,November,101.861703857,42.16551231,59.696191547000005,2019-11-01
SHASTA,2019,December,124.101538058,57.20885858,66.892679478,2019-12-01
SHASTA,2020,January,126.014588901,62.87892712,63.135661780999996,2020-01-01
SHASTA,2020,February,112.794243911,54.5442706,58.24997331099999,2020-02-01
SHASTA,2020,March,108.675297331,49.01084794,59.664449391,2020-03-01
SHASTA,2020,April,107.532833618,51.82061222,55.712221398000004,2020-04-01
SHASTA,2020,May,110.129558236,50.86604447,59.263513766,2020-05-01
SHASTA,2020,June,127.182151638,60.61449808,66.567653558,2020-06-01
SHASTA,2020,July,170.528680393,88.70449058,81.824189813,2020-07-01
SHASTA,2020,August,172.302942743,90.02673643,82.276206313,2020-08-01
SHASTA,2020,September,158.059052447,79.52567358,78.533378867,2020-09-01
SHASTA,2020,October,131.136464155,59.85489268,71.281571475,2020-10-01
SHASTA,2020,November,110.511094893,49.38117416,61.129920733000006,2020-11-01
SHASTA,2020,December,124.568576664,61.06908819,63.499488473999996,2020-12-01
SHASTA,2021,January,129.229066042,65.57971529,63.649350752000004,2021-01-01
SHASTA,2021,February,121.88139005900001,61.73956047,60.141829589,2021-02-01
SHASTA,2021,March,116.61196805899999,57.73485605,58.877112008999994,2021-03-01
SHASTA,2021,April,113.53137693900001,51.36993814,62.161438798999995,2021-04-01
SHASTA,2021,May,123.88237097,54.65808011,69.22429086000001,2021-05-01
SHASTA,2021,June,147.948256785,70.83139338,77.11686340499999,2021-06-01
SHASTA,2021,July,191.068937308,104.8863244,86.182612908,2021-07-01
SHASTA,2021,August,176.46695875199998,93.07934954,83.38760921199999,2021-08-01
SHASTA,2021,September,155.711378344,78.67316171,77.038216634,2021-09-01
SHASTA,2021,October,123.214588893,55.32821267,67.886376223,2021-10-01
SHASTA,2021,November,110.018101665,49.19086776,60.82723390500001,2021-11-01
SHASTA,2021,December,125.949377911,60.5426491,65.40672881100001,2021-12-01
SHASTA,2022,January,131.677539436,67.6305538,64.04698563599999,2022-01-01
SHASTA,2022,February,112.85227008,54.96045921,57.89181087000001,2022-02-01
SHASTA,2022,March,113.011518762,53.64248091,59.369037852,2022-03-01
SHASTA,2022,April,110.726593206,48.082132,62.644461205999995,2022-04-01
SHASTA,2022,May,122.514436321,50.67257928,71.841857041,2022-05-01
SHASTA,2022,June,120.227360957,57.86295424,62.364406717,2022-06-01
SHASTA,2022,July,168.94765274300002,86.55011708,82.397535663,2022-07-01
SHASTA,2022,August,182.257800847,97.42831751,84.829483337,2022-08-01
SHASTA,2022,September,165.337781375,86.2263229,79.111458475,2022-09-01
SHASTA,2022,October,126.95382676,56.78098713,70.17283963,2022-10-01
SHASTA,2022,November,114.734898984,49.83306177,64.901837214,2022-11-01
SHASTA,2022,December,130.632114233,62.92371593,67.70839830300001,2022-12-01
SHASTA,2023,January,134.26918702,68.33581817,65.93336885000001,2023-01-01
SHASTA,2023,February,119.723037157,61.01726751,58.705769647,2023-02-01
SHASTA,2023,March,128.19272241800002,65.23778933,62.954933088000004,2023-03-01
SHASTA,2023,April,118.222879528,57.88853195,60.334347578000006,2023-04-01
SHASTA,2023,May,119.488635392,54.07474423,65.41389116200001,2023-05-01
SHASTA,2023,June,142.08598784400002,60.68667691,81.399310934,2023-06-01
SHASTA,2023,July,169.188109528,93.63344168,75.55466784799998,2023-07-01
SHASTA,2023,August,179.38987887500002,94.67618448,84.71369439500002,2023-08-01
SHASTA,2023,September,149.184913862,71.68570661,77.49920725199999,2023-09-01
SHASTA,2023,October,121.001970451,52.70031981,68.301650641,2023-10-01
SHASTA,2023,November,114.119888256,49.50408006,64.615808196,2023-11-01
SHASTA,2023,December,125.681137218,59.43823135,66.242905868,2023-12-01
SHASTA,2024,January,133.91218082700001,65.6282381,68.28394272700001,2024-01-01
SHASTA,2024,February,110.37187424999999,57.67318329,52.69869095999999,2024-02-01
SHASTA,2024,March,116.08489627099999,56.86901602,59.215880250999994,2024-03-01
SHASTA,2024,April,112.770784146,51.33053916,61.440244985999996,2024-04-01
SHASTA,2024,May,119.932295821,52.6491716,67.283124221,2024-05-01
SHASTA,2024,June,125.613097644,57.99807275,67.615024894,2024-06-01
SHASTA,2024,July,210.971341654,113.7477322,97.22360945400001,2024-07-01
SHASTA,2024,August,173.276071586,89.5502949,83.72577668599999,2024-08-01
SHASTA,2024,September,142.230614996,69.16384212,73.066772876,2024-09-01
SHASTA,2024,October,124.68910957199999,58.50175065,66.187358922,2024-10-01
SHASTA,2024,November,100.809594482,43.71302172,57.096572761999994,2024-11-01
SHASTA,2024,December,120.364080472,59.83206554,60.53201493200001,2024-12-01
SIERRA,2008,January,2.6800594479999997,1.773852205,0.9062072429999999,2008-01-01
SIERRA,2008,February,2.301919301,1.427971826,0.8739474749999999,2008-02-01
SIERRA,2008,March,2.072284773,1.308045792,0.764238981,2008-03-01
SIERRA,2008,April,1.945176647,1.191095837,0.75408081,2008-04-01
SIERRA,2008,May,1.9974753179999998,1.081991801,0.915483517,2008-05-01
SIERRA,2008,June,1.691659081,0.935914231,0.7557448499999999,2008-06-01
SIERRA,2008,July,2.3308611669999997,1.194157303,1.136703864,2008-07-01
SIERRA,2008,August,2.067770908,1.023462366,1.044308542,2008-08-01
SIERRA,2008,September,1.9323581210000003,1.058292607,0.8740655139999999,2008-09-01
SIERRA,2008,October,1.8921159659999998,1.089158873,0.8029570930000001,2008-10-01
SIERRA,2008,November,1.766512107,1.019548012,0.7469640949999999,2008-11-01
SIERRA,2008,December,2.4242424369999998,1.399106792,1.025135645,2008-12-01
SIERRA,2009,January,2.5340348660000003,1.60716103,0.926873836,2009-01-01
SIERRA,2009,February,1.8388017749999999,1.167486839,0.671314936,2009-02-01
SIERRA,2009,March,2.194515627,1.379086623,0.815429004,2009-03-01
SIERRA,2009,April,1.950798105,1.220099351,0.730698754,2009-04-01
SIERRA,2009,May,2.00020484,1.0566919,0.94351294,2009-05-01
SIERRA,2009,June,1.827712865,1.068317788,0.7593950770000001,2009-06-01
SIERRA,2009,July,2.45627708,1.197074702,1.2592023780000001,2009-07-01
SIERRA,2009,August,2.041920863,1.090668087,0.9512527759999998,2009-08-01
SIERRA,2009,September,1.8298539299999999,1.011443402,0.8184105280000001,2009-09-01
SIERRA,2009,October,1.6655625269999998,1.014028483,0.651534044,2009-10-01
SIERRA,2009,November,1.9352856569999999,1.166353056,0.7689326009999999,2009-11-01
SIERRA,2009,December,2.157382005,1.416038472,0.7413435329999999,2009-12-01
SIERRA,2010,January,2.259551043,1.540563401,0.718987642,2010-01-01
SIERRA,2010,February,2.1218626580000004,1.237485238,0.8843774200000001,2010-02-01
SIERRA,2010,March,2.043203118,1.35400245,0.6892006679999999,2010-03-01
SIERRA,2010,April,2.190625891,1.404586245,0.786039646,2010-04-01
SIERRA,2010,May,1.439882976,0.945836521,0.494046455,2010-05-01
SIERRA,2010,June,2.1363411589999997,1.251390592,0.884950567,2010-06-01
SIERRA,2010,July,1.977716499,1.009776739,0.9679397600000001,2010-07-01
SIERRA,2010,August,2.0420908890000002,1.103724696,0.938366193,2010-08-01
SIERRA,2010,September,1.8555942550000002,1.041160427,0.814433828,2010-09-01
SIERRA,2010,October,1.764869913,0.986263115,0.778606798,2010-10-01
SIERRA,2010,November,1.588272127,1.011191736,0.5770803909999999,2010-11-01
SIERRA,2010,December,2.2867017499999998,1.491184822,0.795516928,2010-12-01
SIERRA,2011,January,2.154175451,1.346559214,0.807616237,2011-01-01
SIERRA,2011,February,2.5189393989999997,1.587942485,0.9309969140000001,2011-02-01
SIERRA,2011,March,2.323266711,1.473847065,0.849419646,2011-03-01
SIERRA,2011,April,1.495250285,0.952495764,0.542754521,2011-04-01
SIERRA,2011,May,1.5734335380000002,1.008765116,0.564668422,2011-05-01
SIERRA,2011,June,2.016205366,1.162671976,0.85353339,2011-06-01
SIERRA,2011,July,1.509628093,0.774112866,0.7355152269999999,2011-07-01
SIERRA,2011,August,2.348294344,1.201032109,1.147262235,2011-08-01
SIERRA,2011,September,1.7725481310000002,0.953008217,0.819539914,2011-09-01
SIERRA,2011,October,1.537034928,0.934265537,0.602769391,2011-10-01
SIERRA,2011,November,2.012810896,1.255521454,0.7572894419999999,2011-11-01
SIERRA,2011,December,2.15343651,1.402804026,0.750632484,2011-12-01
SIERRA,2012,January,2.405384454,1.563312182,0.8420722719999999,2012-01-01
SIERRA,2012,February,2.7973075520000004,1.769938261,1.027369291,2012-02-01
SIERRA,2012,March,2.1733745979999997,1.391746907,0.781627691,2012-03-01
SIERRA,2012,April,1.617831212,1.034989652,0.5828415600000001,2012-04-01
SIERRA,2012,May,1.839308918,1.068492644,0.770816274,2012-05-01
SIERRA,2012,June,1.774710019,0.957105887,0.8176041319999999,2012-06-01
SIERRA,2012,July,2.0255510070000002,1.043007749,0.9825432580000001,2012-07-01
SIERRA,2012,August,2.029403657,1.114609085,0.914794572,2012-08-01
SIERRA,2012,September,1.769109432,0.996450688,0.772658744,2012-09-01
SIERRA,2012,October,1.4702032219999999,0.870818079,0.599385143,2012-10-01
SIERRA,2012,November,1.866068135,1.200291527,0.6657766079999999,2012-11-01
SIERRA,2012,December,1.827094184,1.199894569,0.627199615,2012-12-01
SIERRA,2013,January,2.390601765,1.550245861,0.8403559039999999,2013-01-01
SIERRA,2013,February,2.9558282289999998,1.837775991,1.118052238,2013-02-01
SIERRA,2013,March,1.8894668410000002,1.180218747,0.7092480940000001,2013-03-01
SIERRA,2013,April,1.6569536049999998,1.017921602,0.639032003,2013-04-01
SIERRA,2013,May,1.8111642170000002,1.004710618,0.8064535989999999,2013-05-01
SIERRA,2013,June,1.632279909,0.841291825,0.790988084,2013-06-01
SIERRA,2013,July,2.275963744,1.140562677,1.1354010669999999,2013-07-01
SIERRA,2013,August,2.031498873,1.086634587,0.944864286,2013-08-01
SIERRA,2013,September,1.7790606540000002,1.03122216,0.747838494,2013-09-01
SIERRA,2013,October,1.41963378,0.869323496,0.550310284,2013-10-01
SIERRA,2013,November,1.732471367,1.061848375,0.670622992,2013-11-01
SIERRA,2013,December,1.9804395879999999,1.29636815,0.684071438,2013-12-01
SIERRA,2014,January,1.950117548,1.201890583,0.7482269650000001,2014-01-01
SIERRA,2014,February,2.16963304,1.250180385,0.919452655,2014-02-01
SIERRA,2014,March,1.616749703,0.974226943,0.6425227600000001,2014-03-01
SIERRA,2014,April,1.975274487,1.198780877,0.7764936100000001,2014-04-01
SIERRA,2014,May,2.828372437,1.516988802,1.3113836349999999,2014-05-01
SIERRA,2014,June,2.159984903,1.026150086,1.133834817,2014-06-01
SIERRA,2014,July,2.096441191,1.058380135,1.038061056,2014-07-01
SIERRA,2014,August,2.201786924,1.175182478,1.026604446,2014-08-01
SIERRA,2014,September,1.4883677190000002,0.723583496,0.764784223,2014-09-01
SIERRA,2014,October,1.700713586,1.052822343,0.647891243,2014-10-01
SIERRA,2014,November,1.7695493189999998,1.0343128,0.735236519,2014-11-01
SIERRA,2014,December,1.734477294,1.069077936,0.665399358,2014-12-01
SIERRA,2015,January,2.008519848,1.317984584,0.6905352640000001,2015-01-01
SIERRA,2015,February,2.270622427,1.428031139,0.8425912879999998,2015-02-01
SIERRA,2015,March,1.8050033210000003,1.136440947,0.6685623740000001,2015-03-01
SIERRA,2015,April,1.611889176,0.968029181,0.643859995,2015-04-01
SIERRA,2015,May,2.108241804,1.236375904,0.8718659,2015-05-01
SIERRA,2015,June,1.785701785,0.932685126,0.853016659,2015-06-01
SIERRA,2015,July,2.096761158,1.173990253,0.9227709050000001,2015-07-01
SIERRA,2015,August,2.431534197,1.280435301,1.1510988960000001,2015-08-01
SIERRA,2015,September,1.8075193969999999,0.971249519,0.836269878,2015-09-01
SIERRA,2015,October,1.821182767,1.122354868,0.6988278990000001,2015-10-01
SIERRA,2015,November,2.239842837,1.383011247,0.85683159,2015-11-01
SIERRA,2015,December,2.151217146,1.510874714,0.6403424320000001,2015-12-01
SIERRA,2016,January,2.305009912,1.535002318,0.770007594,2016-01-01
SIERRA,2016,February,2.764303185,1.687673428,1.076629757,2016-02-01
SIERRA,2016,March,2.0905704590000003,1.418077553,0.672492906,2016-03-01
SIERRA,2016,April,1.623650399,1.046139932,0.577510467,2016-04-01
SIERRA,2016,May,2.191690948,1.384667361,0.8070235870000001,2016-05-01
SIERRA,2016,June,1.890439317,1.028943392,0.8614959249999999,2016-06-01
SIERRA,2016,July,2.141556219,1.095593282,1.0459629369999999,2016-07-01
SIERRA,2016,August,2.710683744,1.430953335,1.2797304090000001,2016-08-01
SIERRA,2016,September,1.780512742,1.003954743,0.776557999,2016-09-01
SIERRA,2016,October,1.910090184,1.189798411,0.7202917729999999,2016-10-01
SIERRA,2016,November,2.534268579,1.625458835,0.908809744,2016-11-01
SIERRA,2016,December,1.9920966199999999,1.334493704,0.657602916,2016-12-01
SIERRA,2017,January,2.138344102,1.496409936,0.641934166,2017-01-01
SIERRA,2017,February,1.845712161,1.200538249,0.6451739120000001,2017-02-01
SIERRA,2017,March,2.085084779,1.461208945,0.623875834,2017-03-01
SIERRA,2017,April,1.627116772,1.074770982,0.55234579,2017-04-01
SIERRA,2017,May,1.4747336930000001,0.956170303,0.51856339,2017-05-01
SIERRA,2017,June,1.724076532,0.964826219,0.759250313,2017-06-01
SIERRA,2017,July,2.066426077,1.004903714,1.061522363,2017-07-01
SIERRA,2017,August,2.069613832,1.049910233,1.019703599,2017-08-01
SIERRA,2017,September,1.7305644789999999,0.953048806,0.7775156729999999,2017-09-01
SIERRA,2017,October,1.640157633,1.035794429,0.604363204,2017-10-01
SIERRA,2017,November,1.573468253,1.134778667,0.4386895860000001,2017-11-01
SIERRA,2017,December,1.9241114750000001,1.303997475,0.6201139999999999,2017-12-01
SIERRA,2018,January,1.8648988910000002,1.293162034,0.571736857,2018-01-01
SIERRA,2018,February,1.83006403,1.209157254,0.620906776,2018-02-01
SIERRA,2018,March,2.061403308,1.414929297,0.646474011,2018-03-01
SIERRA,2018,April,1.717898851,1.105301315,0.6125975360000001,2018-04-01
SIERRA,2018,May,1.410697233,0.95524476,0.455452473,2018-05-01
SIERRA,2018,June,1.471541177,0.885734919,0.585806258,2018-06-01
SIERRA,2018,July,2.04431258,1.05681048,0.9875020999999999,2018-07-01
SIERRA,2018,August,1.9631651420000003,1.009549018,0.9536161240000001,2018-08-01
SIERRA,2018,September,1.77124501,0.952083598,0.819161412,2018-09-01
SIERRA,2018,October,1.512359942,0.912272302,0.6000876399999999,2018-10-01
SIERRA,2018,November,1.648306094,1.141139129,0.507166965,2018-11-01
SIERRA,2018,December,1.801448612,1.301320893,0.500127719,2018-12-01
SIERRA,2019,January,1.815941321,1.353374567,0.462566754,2019-01-01
SIERRA,2019,February,1.585917503,1.143578743,0.44233876000000005,2019-02-01
SIERRA,2019,March,2.7646478020000003,1.136294421,1.6283533810000002,2019-03-01
SIERRA,2019,April,1.4538084970000003,1.009812834,0.44399566300000004,2019-04-01
SIERRA,2019,May,1.7588987729999999,1.004703365,0.754195408,2019-05-01
SIERRA,2019,June,1.656672264,0.940012568,0.716659696,2019-06-01
SIERRA,2019,July,2.03416801,0.965731147,1.0684368629999998,2019-07-01
SIERRA,2019,August,1.9700432650000002,0.952080143,1.017963122,2019-08-01
SIERRA,2019,September,1.654436976,0.854590678,0.7998462980000001,2019-09-01
SIERRA,2019,October,1.761056045,1.083313019,0.6777430259999999,2019-10-01
SIERRA,2019,November,1.4768628320000001,0.901819645,0.575043187,2019-11-01
SIERRA,2019,December,2.049770058,1.415327508,0.63444255,2019-12-01
SIERRA,2020,January,2.158134671,1.394720226,0.7634144449999999,2020-01-01
SIERRA,2020,February,1.8390126740000001,1.122136921,0.7168757530000001,2020-02-01
SIERRA,2020,March,1.7668420189999998,1.285544616,0.481297403,2020-03-01
SIERRA,2020,April,2.035218307,1.20684713,0.8283711770000001,2020-04-01
SIERRA,2020,May,1.615000335,0.919813421,0.695186914,2020-05-01
SIERRA,2020,June,1.712842329,1.020165456,0.692676873,2020-06-01
SIERRA,2020,July,2.040029063,0.976182617,1.0638464460000001,2020-07-01
SIERRA,2020,August,2.14768815,1.079044656,1.068643494,2020-08-01
SIERRA,2020,September,1.770348781,0.944318295,0.826030486,2020-09-01
SIERRA,2020,October,1.528949189,0.922136005,0.606813184,2020-10-01
SIERRA,2020,November,1.603686551,1.076282361,0.5274041899999999,2020-11-01
SIERRA,2020,December,2.0212442520000002,1.452031845,0.569212407,2020-12-01
SIERRA,2021,January,2.010940603,1.428103583,0.58283702,2021-01-01
SIERRA,2021,February,1.724526142,1.166473849,0.5580522929999999,2021-02-01
SIERRA,2021,March,2.0714358539999997,1.463532908,0.607902946,2021-03-01
SIERRA,2021,April,1.808068648,1.159092597,0.6489760510000001,2021-04-01
SIERRA,2021,May,1.8051389,0.980825221,0.824313679,2021-05-01
SIERRA,2021,June,2.039931099,1.078731617,0.961199482,2021-06-01
SIERRA,2021,July,2.276339935,1.15637896,1.119960975,2021-07-01
SIERRA,2021,August,2.074524605,1.060095397,1.0144292080000001,2021-08-01
SIERRA,2021,September,1.793264461,0.966286283,0.826978178,2021-09-01
SIERRA,2021,October,1.58534282,0.973907133,0.611435687,2021-10-01
SIERRA,2021,November,1.6511523590000001,1.085851699,0.56530066,2021-11-01
SIERRA,2021,December,1.9445782,1.352975438,0.5916027620000001,2021-12-01
SIERRA,2022,January,2.176511861,1.495389184,0.681122677,2022-01-01
SIERRA,2022,February,1.921987611,1.240489778,0.681497833,2022-02-01
SIERRA,2022,March,2.0012148159999996,1.288418681,0.7127961349999999,2022-03-01
SIERRA,2022,April,1.7070722010000001,1.106468483,0.600603718,2022-04-01
SIERRA,2022,May,1.642413247,1.017200838,0.625212409,2022-05-01
SIERRA,2022,June,1.929085876,0.96508308,0.964002796,2022-06-01
SIERRA,2022,July,2.087144585,0.996758511,1.090386074,2022-07-01
SIERRA,2022,August,2.059048185,1.025071431,1.033976754,2022-08-01
SIERRA,2022,September,1.847090961,0.973199651,0.87389131,2022-09-01
SIERRA,2022,October,1.682783511,0.92752457,0.755258941,2022-10-01
SIERRA,2022,November,1.766368742,1.185742156,0.580626586,2022-11-01
SIERRA,2022,December,2.055075237,1.438691006,0.616384231,2022-12-01
SIERRA,2023,January,2.1896082779999997,1.595804282,0.593803996,2023-01-01
SIERRA,2023,February,2.0815252319999997,1.49071128,0.590813952,2023-02-01
SIERRA,2023,March,2.078358966,1.515678386,0.56268058,2023-03-01
SIERRA,2023,April,1.270794407,0.861147304,0.40964710299999996,2023-04-01
SIERRA,2023,May,1.5083140659999998,1.018195324,0.490118742,2023-05-01
SIERRA,2023,June,1.519065172,0.922088238,0.596976934,2023-06-01
SIERRA,2023,July,1.708421504,0.967063334,0.74135817,2023-07-01
